Transaction_ID,Lead_ID,Account_ID,Product_ID,Close_Date,Qty,Unit_Price,Total_Amount,Lead_Source,Created_Date,Status,Lead_Score,Company_Name,Market,Country,Industry,Account_Tier,Product_Name,Category,Unit_Cost,Total_Cost,Gross_Profit,Profit_Margin_%,Month
T483,L026,ACC18,P007,2024-12-02,20000,747.0,14940000.0,Website,2024-06-23,Converted,40,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,7000000.0,7940000.0,53.14591700133868,2024-12
T484,L028,ACC38,P002,2024-02-19,6500,560.0,3640000.0,LinkedIn,2024-11-23,Converted,40,Biocon,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,1625000.0,2015000.0,55.35714285714286,2024-02
T485,L030,ACC47,P006,2024-04-19,2500,630.0,1575000.0,Website,2024-10-28,Converted,36,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExA14OH,Anion,350.0,875000.0,700000.0,44.44444444444444,2024-04
T486,L031,ACC32,P001,2024-11-21,22500,465.0,10462500.0,Outbound,2024-07-27,Converted,81,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExC18H,Cation,200.0,4500000.0,5962500.0,56.98924731182796,2024-11
T487,L033,ACC47,P005,2024-05-23,10500,870.0,9135000.0,Website,2024-03-03,Converted,14,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExA14Cl,Anion,500.0,5250000.0,3885000.0,42.5287356321839,2024-05
T488,L034,ACC48,P008,2024-09-08,10500,850.0,8925000.0,Indiamart,2024-09-26,Converted,83,Diageo India,International,India,Pharma,Mid-Market,SuperExMB60,Mixed Bed,400.0,4200000.0,4725000.0,52.94117647058824,2024-09
T489,L036,ACC12,P010,2024-08-09,7500,526.5,3948750.0,Outbound,2024-08-24,Converted,67,Dow Chemical,International,USA,Chemicals,Enterprise,SuperMENitrex,Media,290.0,2175000.0,1773750.0,44.91927825261159,2024-08
T490,L037,ACC07,P001,2024-12-29,23000,465.0,10695000.0,LinkedIn,2024-07-07,Converted,66,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExC18H,Cation,200.0,4600000.0,6095000.0,56.98924731182796,2024-12
T491,L039,ACC36,P003,2024-12-28,10500,612.5,6431250.0,Indiamart,2024-12-09,Converted,25,Lupin Limited,International,USA,Oil & Gas,Enterprise,EDMAXG,Mixed Bed,250.0,2625000.0,3806250.0,59.183673469387756,2024-12
T492,L040,ACC11,P002,2024-01-22,14500,560.0,8120000.0,Referral,2024-06-29,Converted,94,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExC18Na,Cation,250.0,3625000.0,4495000.0,55.35714285714286,2024-01
T493,L041,ACC46,P010,2024-06-06,22000,526.5,11583000.0,LinkedIn,2024-01-04,Converted,97,ITC Limited,International,India,Oil & Gas,Enterprise,SuperMENitrex,Media,290.0,6380000.0,5203000.0,44.91927825261159,2024-06
T494,L043,ACC21,P007,2024-09-17,10500,747.0,7843500.0,Website,2024-03-04,Converted,97,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExMB50,Mixed Bed,350.0,3675000.0,4168500.0,53.14591700133868,2024-09
T495,L045,ACC43,P004,2024-04-11,15000,573.5,8602500.0,Outbound,2024-07-23,Converted,99,Jindal Stainless,Domestic,USA,Energy,Mid-Market,EDMAXM,Mixed Bed,270.0,4050000.0,4552500.0,52.92066259808196,2024-04
T496,L046,ACC36,P006,2024-09-28,9500,630.0,5985000.0,Website,2024-06-25,Converted,68,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,3325000.0,2660000.0,44.44444444444444,2024-09
T497,L018,ACC22,P009,2024-04-13,17000,494.0,8398000.0,Website,2024-04-05,Converted,84,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperMEIRM,Media,280.0,4760000.0,3638000.0,43.31983805668016,2024-04
T498,L020,ACC21,P005,2024-11-11,10000,870.0,8700000.0,Referral,2024-04-12,Converted,87,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExA14Cl,Anion,500.0,5000000.0,3700000.0,42.5287356321839,2024-11
T499,L021,ACC02,P001,2024-03-09,16500,465.0,7672500.0,LinkedIn,2024-02-27,Converted,16,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExC18H,Cation,200.0,3300000.0,4372500.0,56.98924731182796,2024-03
T500,L023,ACC37,P007,2024-11-03,21000,747.0,15687000.0,Website,2024-11-08,Converted,74,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExMB50,Mixed Bed,350.0,7350000.0,8337000.0,53.14591700133868,2024-11
T501,L025,ACC17,P004,2024-06-10,17000,573.5,9749500.0,Outbound,2024-09-20,Converted,70,Cipla Ltd,Domestic,India,Pharma,Mid-Market,EDMAXM,Mixed Bed,270.0,4590000.0,5159500.0,52.92066259808196,2024-06
T502,L026,ACC22,P006,2024-10-01,8000,630.0,5040000.0,Website,2024-06-23,Converted,40,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,2800000.0,2240000.0,44.44444444444444,2024-10
T503,L028,ACC44,P001,2024-10-04,6000,465.0,2790000.0,LinkedIn,2024-11-23,Converted,40,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExC18H,Cation,200.0,1200000.0,1590000.0,56.98924731182796,2024-10
T504,L030,ACC01,P005,2024-07-20,2500,870.0,2175000.0,Website,2024-10-28,Converted,36,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExA14Cl,Anion,500.0,1250000.0,925000.0,42.5287356321839,2024-07
T505,L031,ACC29,P008,2024-04-13,23500,850.0,19975000.0,Outbound,2024-07-27,Converted,81,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB60,Mixed Bed,400.0,9400000.0,10575000.0,52.94117647058824,2024-04
T506,L033,ACC29,P010,2024-01-26,5500,526.5,2895750.0,Website,2024-03-03,Converted,14,ONGC,Domestic,India,Mining,Mid-Market,SuperMENitrex,Media,290.0,1595000.0,1300750.0,44.91927825261159,2024-01
T507,L034,ACC20,P001,2024-03-14,18500,465.0,8602500.0,Indiamart,2024-09-26,Converted,83,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,3700000.0,4902500.0,56.98924731182796,2024-03
T508,L036,ACC03,P002,2024-07-04,11500,560.0,6440000.0,Outbound,2024-08-24,Converted,67,Tata Power,Domestic,India,Energy,Mid-Market,SuperExC18Na,Cation,250.0,2875000.0,3565000.0,55.35714285714286,2024-07
T509,L037,ACC37,P006,2024-07-31,20500,630.0,12915000.0,LinkedIn,2024-07-07,Converted,66,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,7175000.0,5740000.0,44.44444444444444,2024-07
T510,L039,ACC09,P003,2024-03-06,11500,612.5,7043750.0,Indiamart,2024-12-09,Converted,25,Vedanta Ltd,Domestic,India,Mining,Mid-Market,EDMAXG,Mixed Bed,250.0,2875000.0,4168750.0,59.183673469387756,2024-03
T511,L040,ACC35,P005,2024-11-05,3000,870.0,2610000.0,Referral,2024-06-29,Converted,94,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExA14Cl,Anion,500.0,1500000.0,1110000.0,42.5287356321839,2024-11
T512,L041,ACC33,P008,2024-02-24,3000,850.0,2550000.0,LinkedIn,2024-01-04,Converted,97,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExMB60,Mixed Bed,400.0,1200000.0,1350000.0,52.94117647058824,2024-02
T513,L043,ACC18,P007,2024-01-29,5000,747.0,3735000.0,Website,2024-03-04,Converted,97,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,1750000.0,1985000.0,53.14591700133868,2024-01
T514,L045,ACC38,P002,2024-12-29,11500,560.0,6440000.0,Outbound,2024-07-23,Converted,99,Biocon,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,2875000.0,3565000.0,55.35714285714286,2024-12
T515,L046,ACC47,P006,2024-10-25,7000,630.0,4410000.0,Website,2024-06-25,Converted,68,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExA14OH,Anion,350.0,2450000.0,1960000.0,44.44444444444444,2024-10
T516,L001,ACC32,P001,2024-08-31,15000,465.0,6975000.0,LinkedIn,2024-01-10,Converted,85,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExC18H,Cation,200.0,3000000.0,3975000.0,56.98924731182796,2024-08
T517,L002,ACC47,P005,2024-08-02,14500,870.0,12615000.0,Indiamart,2024-01-12,Converted,90,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExA14Cl,Anion,500.0,7250000.0,5365000.0,42.5287356321839,2024-08
T518,L004,ACC48,P008,2024-12-31,9500,850.0,8075000.0,Referral,2024-01-20,Converted,75,Diageo India,International,India,Pharma,Mid-Market,SuperExMB60,Mixed Bed,400.0,3800000.0,4275000.0,52.94117647058824,2024-12
T519,L006,ACC12,P010,2024-06-29,18500,526.5,9740250.0,Website,2024-02-05,Converted,88,Dow Chemical,International,USA,Chemicals,Enterprise,SuperMENitrex,Media,290.0,5365000.0,4375250.0,44.91927825261159,2024-06
T520,L007,ACC07,P001,2024-05-26,11500,465.0,5347500.0,Indiamart,2024-02-10,Converted,92,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExC18H,Cation,200.0,2300000.0,3047500.0,56.98924731182796,2024-05
T521,L009,ACC36,P003,2024-12-17,17500,612.5,10718750.0,Referral,2024-02-18,Converted,80,Lupin Limited,International,USA,Oil & Gas,Enterprise,EDMAXG,Mixed Bed,250.0,4375000.0,6343750.0,59.183673469387756,2024-12
T522,L011,ACC11,P002,2024-12-10,14500,560.0,8120000.0,Outbound,2024-03-01,Converted,82,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExC18Na,Cation,250.0,3625000.0,4495000.0,55.35714285714286,2024-12
T523,L012,ACC46,P010,2024-04-25,17000,526.5,8950500.0,LinkedIn,2024-03-05,Converted,89,ITC Limited,International,India,Oil & Gas,Enterprise,SuperMENitrex,Media,290.0,4930000.0,4020500.0,44.91927825261159,2024-04
T524,L014,ACC21,P007,2024-09-04,6500,747.0,4855500.0,Indiamart,2024-03-15,Converted,77,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExMB50,Mixed Bed,350.0,2275000.0,2580500.0,53.14591700133868,2024-09
T525,L015,ACC43,P004,2024-06-02,24000,573.5,13764000.0,Referral,2024-03-20,Converted,95,Jindal Stainless,Domestic,USA,Energy,Mid-Market,EDMAXM,Mixed Bed,270.0,6480000.0,7284000.0,52.92066259808196,2024-06
T526,L017,ACC36,P006,2024-06-14,22500,630.0,14175000.0,LinkedIn,2024-04-02,Converted,81,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,7875000.0,6300000.0,44.44444444444444,2024-06
T527,L018,ACC22,P009,2024-08-13,20000,494.0,9880000.0,Website,2024-04-05,Converted,84,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperMEIRM,Media,280.0,5600000.0,4280000.0,43.31983805668016,2024-08
T528,L020,ACC21,P005,2024-03-04,7000,870.0,6090000.0,Referral,2024-04-12,Converted,87,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExA14Cl,Anion,500.0,3500000.0,2590000.0,42.5287356321839,2024-03
T529,L021,ACC02,P001,2024-07-17,17500,465.0,8137500.0,LinkedIn,2024-02-27,Converted,16,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExC18H,Cation,200.0,3500000.0,4637500.0,56.98924731182796,2024-07
T530,L023,ACC37,P007,2024-11-28,2500,747.0,1867500.0,Website,2024-11-08,Converted,74,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExMB50,Mixed Bed,350.0,875000.0,992500.0,53.14591700133868,2024-11
T531,L025,ACC17,P004,2024-02-08,9500,573.5,5448250.0,Outbound,2024-09-20,Converted,70,Cipla Ltd,Domestic,India,Pharma,Mid-Market,EDMAXM,Mixed Bed,270.0,2565000.0,2883250.0,52.92066259808196,2024-02
T532,L026,ACC22,P006,2024-05-26,5500,630.0,3465000.0,Website,2024-06-23,Converted,40,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,1925000.0,1540000.0,44.44444444444444,2024-05
T533,L028,ACC44,P001,2024-10-10,24000,465.0,11160000.0,LinkedIn,2024-11-23,Converted,40,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExC18H,Cation,200.0,4800000.0,6360000.0,56.98924731182796,2024-10
T534,L030,ACC01,P005,2024-10-26,6500,870.0,5655000.0,Website,2024-10-28,Converted,36,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExA14Cl,Anion,500.0,3250000.0,2405000.0,42.5287356321839,2024-10
T535,L031,ACC29,P008,2024-12-22,10000,850.0,8500000.0,Outbound,2024-07-27,Converted,81,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB60,Mixed Bed,400.0,4000000.0,4500000.0,52.94117647058824,2024-12
T536,L033,ACC29,P010,2024-06-26,14000,526.5,7371000.0,Website,2024-03-03,Converted,14,ONGC,Domestic,India,Mining,Mid-Market,SuperMENitrex,Media,290.0,4060000.0,3311000.0,44.91927825261159,2024-06
T537,L034,ACC20,P001,2024-08-11,6500,465.0,3022500.0,Indiamart,2024-09-26,Converted,83,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,1300000.0,1722500.0,56.98924731182796,2024-08
T538,L036,ACC03,P002,2024-07-28,3000,560.0,1680000.0,Outbound,2024-08-24,Converted,67,Tata Power,Domestic,India,Energy,Mid-Market,SuperExC18Na,Cation,250.0,750000.0,930000.0,55.35714285714286,2024-07
T539,L037,ACC37,P006,2024-09-29,13500,630.0,8505000.0,LinkedIn,2024-07-07,Converted,66,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,4725000.0,3780000.0,44.44444444444444,2024-09
T540,L039,ACC09,P003,2024-12-15,24500,612.5,15006250.0,Indiamart,2024-12-09,Converted,25,Vedanta Ltd,Domestic,India,Mining,Mid-Market,EDMAXG,Mixed Bed,250.0,6125000.0,8881250.0,59.183673469387756,2024-12
T541,L040,ACC35,P005,2024-11-22,4500,870.0,3915000.0,Referral,2024-06-29,Converted,94,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExA14Cl,Anion,500.0,2250000.0,1665000.0,42.5287356321839,2024-11
T542,L041,ACC33,P008,2024-03-06,23000,850.0,19550000.0,LinkedIn,2024-01-04,Converted,97,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExMB60,Mixed Bed,400.0,9200000.0,10350000.0,52.94117647058824,2024-03
T543,L043,ACC18,P007,2024-03-11,11500,747.0,8590500.0,Website,2024-03-04,Converted,97,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,4025000.0,4565500.0,53.14591700133868,2024-03
T544,L045,ACC38,P002,2024-10-10,9500,560.0,5320000.0,Outbound,2024-07-23,Converted,99,Biocon,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,2375000.0,2945000.0,55.35714285714286,2024-10
T545,L046,ACC47,P006,2024-08-21,21500,630.0,13545000.0,Website,2024-06-25,Converted,68,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExA14OH,Anion,350.0,7525000.0,6020000.0,44.44444444444444,2024-08
T546,L001,ACC32,P001,2024-10-06,22500,465.0,10462500.0,LinkedIn,2024-01-10,Converted,85,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExC18H,Cation,200.0,4500000.0,5962500.0,56.98924731182796,2024-10
T547,L002,ACC47,P005,2024-01-04,23500,870.0,20445000.0,Indiamart,2024-01-12,Converted,90,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExA14Cl,Anion,500.0,11750000.0,8695000.0,42.5287356321839,2024-01
T548,L004,ACC48,P008,2024-08-24,12000,850.0,10200000.0,Referral,2024-01-20,Converted,75,Diageo India,International,India,Pharma,Mid-Market,SuperExMB60,Mixed Bed,400.0,4800000.0,5400000.0,52.94117647058824,2024-08
T549,L006,ACC12,P010,2024-06-11,6500,526.5,3422250.0,Website,2024-02-05,Converted,88,Dow Chemical,International,USA,Chemicals,Enterprise,SuperMENitrex,Media,290.0,1885000.0,1537250.0,44.91927825261159,2024-06
T550,L007,ACC07,P008,2024-08-07,11500,850.0,9775000.0,Indiamart,2024-02-10,Converted,92,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExMB60,Mixed Bed,400.0,4600000.0,5175000.0,52.94117647058824,2024-08
T551,L009,ACC36,P010,2024-12-24,12500,526.5,6581250.0,Referral,2024-02-18,Converted,80,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperMENitrex,Media,290.0,3625000.0,2956250.0,44.91927825261159,2024-12
T552,L011,ACC11,P001,2024-01-07,10500,465.0,4882500.0,Outbound,2024-03-01,Converted,82,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExC18H,Cation,200.0,2100000.0,2782500.0,56.98924731182796,2024-01
T553,L012,ACC46,P002,2024-06-21,17500,560.0,9800000.0,LinkedIn,2024-03-05,Converted,89,ITC Limited,International,India,Oil & Gas,Enterprise,SuperExC18Na,Cation,250.0,4375000.0,5425000.0,55.35714285714286,2024-06
T554,L014,ACC21,P006,2024-04-11,9000,630.0,5670000.0,Indiamart,2024-03-15,Converted,77,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExA14OH,Anion,350.0,3150000.0,2520000.0,44.44444444444444,2024-04
T555,L015,ACC43,P003,2024-03-19,20500,612.5,12556250.0,Referral,2024-03-20,Converted,95,Jindal Stainless,Domestic,USA,Energy,Mid-Market,EDMAXG,Mixed Bed,250.0,5125000.0,7431250.0,59.183673469387756,2024-03
T556,L017,ACC36,P005,2024-02-25,15500,870.0,13485000.0,LinkedIn,2024-04-02,Converted,81,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExA14Cl,Anion,500.0,7750000.0,5735000.0,42.5287356321839,2024-02
T557,L018,ACC22,P008,2024-07-18,6500,850.0,5525000.0,Website,2024-04-05,Converted,84,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,2600000.0,2925000.0,52.94117647058824,2024-07
T558,L020,ACC21,P007,2024-11-03,13000,747.0,9711000.0,Referral,2024-04-12,Converted,87,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExMB50,Mixed Bed,350.0,4550000.0,5161000.0,53.14591700133868,2024-11
T559,L021,ACC02,P002,2024-07-13,3500,560.0,1960000.0,LinkedIn,2024-02-27,Converted,16,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExC18Na,Cation,250.0,875000.0,1085000.0,55.35714285714286,2024-07
T560,L023,ACC37,P006,2024-10-05,7500,630.0,4725000.0,Website,2024-11-08,Converted,74,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,2625000.0,2100000.0,44.44444444444444,2024-10
T561,L025,ACC17,P001,2024-05-26,10500,465.0,4882500.0,Outbound,2024-09-20,Converted,70,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExC18H,Cation,200.0,2100000.0,2782500.0,56.98924731182796,2024-05
T562,L026,ACC22,P005,2024-02-14,12500,870.0,10875000.0,Website,2024-06-23,Converted,40,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExA14Cl,Anion,500.0,6250000.0,4625000.0,42.5287356321839,2024-02
T563,L028,ACC44,P008,2024-06-18,25000,850.0,21250000.0,LinkedIn,2024-11-23,Converted,40,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExMB60,Mixed Bed,400.0,10000000.0,11250000.0,52.94117647058824,2024-06
T564,L030,ACC01,P010,2024-03-05,4000,526.5,2106000.0,Website,2024-10-28,Converted,36,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperMENitrex,Media,290.0,1160000.0,946000.0,44.91927825261159,2024-03
T565,L031,ACC29,P001,2024-08-21,20500,465.0,9532500.0,Outbound,2024-07-27,Converted,81,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18H,Cation,200.0,4100000.0,5432500.0,56.98924731182796,2024-08
T566,L033,ACC29,P003,2024-09-19,14500,612.5,8881250.0,Website,2024-03-03,Converted,14,ONGC,Domestic,India,Mining,Mid-Market,EDMAXG,Mixed Bed,250.0,3625000.0,5256250.0,59.183673469387756,2024-09
T567,L034,ACC20,P002,2024-04-05,15000,560.0,8400000.0,Indiamart,2024-09-26,Converted,83,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExC18Na,Cation,250.0,3750000.0,4650000.0,55.35714285714286,2024-04
T568,L036,ACC03,P010,2024-06-15,18500,526.5,9740250.0,Outbound,2024-08-24,Converted,67,Tata Power,Domestic,India,Energy,Mid-Market,SuperMENitrex,Media,290.0,5365000.0,4375250.0,44.91927825261159,2024-06
T569,L037,ACC37,P007,2024-10-14,17500,747.0,13072500.0,LinkedIn,2024-07-07,Converted,66,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExMB50,Mixed Bed,350.0,6125000.0,6947500.0,53.14591700133868,2024-10
T570,L039,ACC09,P004,2024-03-14,16000,573.5,9176000.0,Indiamart,2024-12-09,Converted,25,Vedanta Ltd,Domestic,India,Mining,Mid-Market,EDMAXM,Mixed Bed,270.0,4320000.0,4856000.0,52.92066259808196,2024-03
T571,L040,ACC35,P006,2024-11-28,21500,630.0,13545000.0,Referral,2024-06-29,Converted,94,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExA14OH,Anion,350.0,7525000.0,6020000.0,44.44444444444444,2024-11
T572,L041,ACC33,P009,2024-01-22,14500,494.0,7163000.0,LinkedIn,2024-01-04,Converted,97,Atul Ltd,Domestic,India,Energy,Enterprise,SuperMEIRM,Media,280.0,4060000.0,3103000.0,43.31983805668016,2024-01
T573,L043,ACC18,P005,2024-06-24,14000,870.0,12180000.0,Website,2024-03-04,Converted,97,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExA14Cl,Anion,500.0,7000000.0,5180000.0,42.5287356321839,2024-06
T574,L045,ACC38,P001,2024-12-16,18500,465.0,8602500.0,Outbound,2024-07-23,Converted,99,Biocon,International,Switzerland,Pharma,Enterprise,SuperExC18H,Cation,200.0,3700000.0,4902500.0,56.98924731182796,2024-12
T575,L046,ACC47,P007,2024-09-06,17500,747.0,13072500.0,Website,2024-06-25,Converted,68,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExMB50,Mixed Bed,350.0,6125000.0,6947500.0,53.14591700133868,2024-09
T576,L001,ACC32,P004,2024-07-14,13500,573.5,7742250.0,LinkedIn,2024-01-10,Converted,85,Aarti Industries,International,USA,Chemicals,Enterprise,EDMAXM,Mixed Bed,270.0,3645000.0,4097250.0,52.92066259808196,2024-07
T577,L002,ACC02,P006,2024-11-05,14000,630.0,8820000.0,Indiamart,2024-01-12,Converted,90,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,4900000.0,3920000.0,44.44444444444444,2024-11
T578,L004,ACC37,P001,2024-12-07,13000,465.0,6045000.0,Referral,2024-01-20,Converted,75,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18H,Cation,200.0,2600000.0,3445000.0,56.98924731182796,2024-12
T579,L006,ACC17,P005,2024-08-19,4000,870.0,3480000.0,Website,2024-02-05,Converted,88,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,2000000.0,1480000.0,42.5287356321839,2024-08
T580,L007,ACC22,P008,2024-11-18,21000,850.0,17850000.0,Indiamart,2024-02-10,Converted,92,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,8400000.0,9450000.0,52.94117647058824,2024-11
